graph_hex,layout_idx,grid_spacing,env_size,radius,all_positionings_planar,layout_planar,graph_poss,adj_m,eucd_m,wspd_m
1024C905,138,110,"[900, 900]",410.0,False,False,"[(550, 220), (660, 220), (550, 440), (770, 330), (770, 660), (440, 220), (770, 220), (220, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 110.0, 220.0, 245.96747752497686, 491.9349550499537, 110.0, 220.0, 347.85054261852173], [110.0, 0.0, 245.96747752497686, 155.56349186104046, 453.54161881794266, 220.0, 110.0, 453.54161881794266], [220.0, 245.96747752497686, 0.0, 245.96747752497686, 311.1269837220809, 245.96747752497686, 311.1269837220809, 347.85054261852173], [245.96747752497686, 155.56349186104046, 245.96747752497686, 0.0, 330.0, 347.85054261852173, 110.0, 550.0], [491.9349550499537, 453.54161881794266, 311.1269837220809, 330.0, 0.0, 550.0, 440.0, 641.404708432983], [110.0, 220.0, 245.96747752497686, 347.85054261852173, 550.0, 0.0, 330.0, 245.96747752497686], [220.0, 110.0, 311.1269837220809, 110.0, 440.0, 330.0, 0.0, 560.8921464952064], [347.85054261852173, 453.54161881794266, 347.85054261852173, 550.0, 641.404708432983, 245.96747752497686, 560.8921464952064, 0.0]]","[[0.0, 801.3921614364644, 1219.869672835809, 1465.837150360786, 1254.933780254407, 1238.7426891137281, 908.7426891137281, 347.85054261852173], [801.3921614364644, 0.0, 1325.56074903523, 1571.5282265602068, 453.54161881794266, 1344.433765313149, 1014.433765313149, 453.54161881794266], [1219.869672835809, 1325.56074903523, 0.0, 245.96747752497686, 1779.1023678531726, 593.8180201434986, 311.1269837220809, 872.0191302172873], [1465.837150360786, 1571.5282265602068, 245.96747752497686, 0.0, 2025.0698453781495, 347.85054261852173, 557.0944612470578, 1117.9866077422641], [1254.933780254407, 453.54161881794266, 1779.1023678531726, 2025.0698453781495, 0.0, 1797.9753841310917, 1467.9753841310917, 907.0832376358853], [1238.7426891137281, 1344.433765313149, 593.8180201434986, 347.85054261852173, 1797.9753841310917, 0.0, 330.0, 890.8921464952064], [908.7426891137281, 1014.433765313149, 311.1269837220809, 557.0944612470578, 1467.9753841310917, 330.0, 0.0, 560.8921464952064], [347.85054261852173, 453.54161881794266, 872.0191302172873, 1117.9866077422641, 907.0832376358853, 890.8921464952064, 560.8921464952064, 0.0]]"
1024C905,139,110,"[900, 900]",410.0,False,False,"[(770, 330), (550, 440), (660, 550), (550, 110), (330, 220), (330, 550), (220, 550), (440, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 245.96747752497686, 245.96747752497686, 311.1269837220809, 453.54161881794266, 491.9349550499537, 592.3681287847954, 550.0], [245.96747752497686, 0.0, 155.56349186104046, 330.0, 311.1269837220809, 245.96747752497686, 347.85054261852173, 347.85054261852173], [245.96747752497686, 155.56349186104046, 0.0, 453.54161881794266, 466.6904755831214, 330.0, 440.0, 311.1269837220809], [311.1269837220809, 330.0, 453.54161881794266, 0.0, 245.96747752497686, 491.9349550499537, 550.0, 669.1038783328041], [453.54161881794266, 311.1269837220809, 466.6904755831214, 245.96747752497686, 0.0, 330.0, 347.85054261852173, 560.8921464952064], [491.9349550499537, 245.96747752497686, 330.0, 491.9349550499537, 330.0, 0.0, 110.0, 245.96747752497686], [592.3681287847954, 347.85054261852173, 440.0, 550.0, 347.85054261852173, 110.0, 0.0, 311.1269837220809], [550.0, 347.85054261852173, 311.1269837220809, 669.1038783328041, 560.8921464952064, 245.96747752497686, 311.1269837220809, 0.0]]","[[0.0, 897.8505426185218, 1301.126983722081, 1463.0619387720346, 1208.9775263406027, 971.1269837220809, 861.1269837220809, 550.0], [897.8505426185218, 0.0, 1098.9775263406027, 1260.9124813905564, 311.1269837220809, 768.9775263406027, 658.9775263406027, 347.85054261852173], [1301.126983722081, 1098.9775263406027, 0.0, 453.54161881794266, 1410.1045100626836, 550.0, 440.0, 751.1269837220809], [1463.0619387720346, 1260.9124813905564, 453.54161881794266, 0.0, 1572.0394651126373, 491.9349550499537, 601.9349550499537, 913.0619387720346], [1208.9775263406027, 311.1269837220809, 1410.1045100626836, 1572.0394651126373, 0.0, 1080.1045100626836, 970.1045100626836, 658.9775263406027], [971.1269837220809, 768.9775263406027, 550.0, 491.9349550499537, 1080.1045100626836, 0.0, 110.0, 421.1269837220809], [861.1269837220809, 658.9775263406027, 440.0, 601.9349550499537, 970.1045100626836, 110.0, 0.0, 311.1269837220809], [550.0, 347.85054261852173, 751.1269837220809, 913.0619387720346, 658.9775263406027, 421.1269837220809, 311.1269837220809, 0.0]]"
1024C905,140,110,"[900, 900]",410.0,False,False,"[(660, 770), (440, 440), (550, 770), (220, 660), (770, 220), (440, 330), (660, 330), (110, 660)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 110.0, 453.54161881794266, 560.8921464952064, 491.9349550499537, 440.0, 560.8921464952064], [396.6106403010388, 0.0, 347.85054261852173, 311.1269837220809, 396.6106403010388, 110.0, 245.96747752497686, 396.6106403010388], [110.0, 347.85054261852173, 0.0, 347.85054261852173, 592.3681287847954, 453.54161881794266, 453.54161881794266, 453.54161881794266], [453.54161881794266, 311.1269837220809, 347.85054261852173, 0.0, 704.3436661176133, 396.6106403010388, 550.0, 110.0], [560.8921464952064, 396.6106403010388, 592.3681287847954, 704.3436661176133, 0.0, 347.85054261852173, 155.56349186104046, 793.2212806020776], [491.9349550499537, 110.0, 453.54161881794266, 396.6106403010388, 347.85054261852173, 0.0, 220.0, 466.6904755831214], [440.0, 245.96747752497686, 453.54161881794266, 550.0, 155.56349186104046, 220.0, 0.0, 641.404708432983], [560.8921464952064, 396.6106403010388, 453.54161881794266, 110.0, 793.2212806020776, 466.6904755831214, 641.404708432983, 0.0]]","[[0.0, 957.5027867962451, 1655.838473746132, 1818.907495229228, 1354.1134270972839, 1422.2968549281895, 1202.2968549281895, 560.8921464952064], [957.5027867962451, 0.0, 1491.5569675519644, 1654.6259890350605, 396.6106403010388, 1258.015348734022, 1038.015348734022, 396.6106403010388], [1655.838473746132, 1491.5569675519644, 0.0, 347.85054261852173, 1888.1676078530031, 673.5416188179427, 453.54161881794266, 1094.9463272509256], [1818.907495229228, 1654.6259890350605, 347.85054261852173, 0.0, 2051.236629336099, 396.6106403010388, 616.6106403010388, 1258.0153487340217], [1354.1134270972839, 396.6106403010388, 1888.1676078530031, 2051.236629336099, 0.0, 1654.6259890350607, 1434.6259890350607, 793.2212806020776], [1422.2968549281895, 1258.015348734022, 673.5416188179427, 396.6106403010388, 1654.6259890350607, 0.0, 220.0, 861.404708432983], [1202.2968549281895, 1038.015348734022, 453.54161881794266, 616.6106403010388, 1434.6259890350607, 220.0, 0.0, 641.404708432983], [560.8921464952064, 396.6106403010388, 1094.9463272509256, 1258.0153487340217, 793.2212806020776, 861.404708432983, 641.404708432983, 0.0]]"
1024C905,141,110,"[900, 900]",410.0,False,False,"[(220, 440), (330, 660), (330, 440), (220, 770), (550, 770), (220, 660), (330, 770), (550, 550)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 245.96747752497686, 110.0, 330.0, 466.6904755831214, 220.0, 347.85054261852173, 347.85054261852173], [245.96747752497686, 0.0, 220.0, 155.56349186104046, 245.96747752497686, 110.0, 110.0, 245.96747752497686], [110.0, 220.0, 0.0, 347.85054261852173, 396.6106403010388, 245.96747752497686, 330.0, 245.96747752497686], [330.0, 155.56349186104046, 347.85054261852173, 0.0, 330.0, 110.0, 110.0, 396.6106403010388], [466.6904755831214, 245.96747752497686, 396.6106403010388, 330.0, 0.0, 347.85054261852173, 220.0, 220.0], [220.0, 110.0, 245.96747752497686, 110.0, 347.85054261852173, 0.0, 155.56349186104046, 347.85054261852173], [347.85054261852173, 110.0, 330.0, 110.0, 220.0, 155.56349186104046, 0.0, 311.1269837220809], [347.85054261852173, 245.96747752497686, 245.96747752497686, 396.6106403010388, 220.0, 347.85054261852173, 311.1269837220809, 0.0]]","[[0.0, 593.8180201434986, 988.9775263406027, 924.541018201643, 839.7854976684755, 814.541018201643, 658.9775263406027, 347.85054261852173], [593.8180201434986, 0.0, 887.0944612470578, 822.6579531080982, 245.96747752497686, 712.6579531080982, 557.0944612470578, 245.96747752497686], [988.9775263406027, 887.0944612470578, 0.0, 347.85054261852173, 1133.0619387720346, 457.85054261852173, 330.0, 641.1269837220809], [924.541018201643, 822.6579531080982, 347.85054261852173, 0.0, 1068.6254306330752, 110.0, 265.56349186104046, 576.6904755831214], [839.7854976684755, 245.96747752497686, 1133.0619387720346, 1068.6254306330752, 0.0, 958.6254306330751, 803.0619387720346, 491.9349550499537], [814.541018201643, 712.6579531080982, 457.85054261852173, 110.0, 958.6254306330751, 0.0, 155.56349186104046, 466.6904755831214], [658.9775263406027, 557.0944612470578, 330.0, 265.56349186104046, 803.0619387720346, 155.56349186104046, 0.0, 311.1269837220809], [347.85054261852173, 245.96747752497686, 641.1269837220809, 576.6904755831214, 491.9349550499537, 466.6904755831214, 311.1269837220809, 0.0]]"
1024C905,142,110,"[900, 900]",410.0,False,False,"[(770, 660), (550, 440), (110, 440), (550, 330), (550, 770), (330, 660), (220, 770), (220, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 311.1269837220809, 695.7010852370435, 396.6106403010388, 245.96747752497686, 440.0, 560.8921464952064, 704.3436661176133], [311.1269837220809, 0.0, 440.0, 110.0, 330.0, 311.1269837220809, 466.6904755831214, 396.6106403010388], [695.7010852370435, 440.0, 0.0, 453.54161881794266, 550.0, 311.1269837220809, 347.85054261852173, 245.96747752497686], [396.6106403010388, 110.0, 453.54161881794266, 0.0, 440.0, 396.6106403010388, 550.0, 347.85054261852173], [245.96747752497686, 330.0, 550.0, 440.0, 0.0, 245.96747752497686, 330.0, 641.404708432983], [440.0, 311.1269837220809, 311.1269837220809, 396.6106403010388, 245.96747752497686, 0.0, 155.56349186104046, 453.54161881794266], [560.8921464952064, 466.6904755831214, 347.85054261852173, 550.0, 330.0, 155.56349186104046, 0.0, 550.0], [704.3436661176133, 396.6106403010388, 245.96747752497686, 347.85054261852173, 641.404708432983, 453.54161881794266, 550.0, 0.0]]","[[0.0, 1100.954306418652, 1602.1942087361351, 1806.5177982796927, 1430.954306418652, 1409.9071579786537, 1254.3436661176133, 704.3436661176133], [1100.954306418652, 0.0, 1294.4611829195605, 1498.784772463118, 330.0, 1102.1741321620793, 946.6106403010388, 396.6106403010388], [1602.1942087361351, 1294.4611829195605, 0.0, 453.54161881794266, 1624.4611829195605, 503.4140344795622, 347.85054261852173, 897.8505426185218], [1806.5177982796927, 1498.784772463118, 453.54161881794266, 0.0, 1828.784772463118, 396.6106403010388, 552.1741321620793, 1102.1741321620793], [1430.954306418652, 330.0, 1624.4611829195605, 1828.784772463118, 0.0, 1432.1741321620793, 1276.6106403010388, 726.6106403010388], [1409.9071579786537, 1102.1741321620793, 503.4140344795622, 396.6106403010388, 1432.1741321620793, 0.0, 155.56349186104046, 705.5634918610405], [1254.3436661176133, 946.6106403010388, 347.85054261852173, 552.1741321620793, 1276.6106403010388, 155.56349186104046, 0.0, 550.0], [704.3436661176133, 396.6106403010388, 897.8505426185218, 1102.1741321620793, 726.6106403010388, 705.5634918610405, 550.0, 0.0]]"
1024C905,143,110,"[900, 900]",410.0,False,False,"[(110, 440), (440, 220), (110, 330), (660, 330), (330, 220), (220, 550), (440, 440), (660, 440)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 110.0, 560.8921464952064, 311.1269837220809, 155.56349186104046, 330.0, 550.0], [396.6106403010388, 0.0, 347.85054261852173, 245.96747752497686, 110.0, 396.6106403010388, 220.0, 311.1269837220809], [110.0, 347.85054261852173, 0.0, 550.0, 245.96747752497686, 245.96747752497686, 347.85054261852173, 560.8921464952064], [560.8921464952064, 245.96747752497686, 550.0, 0.0, 347.85054261852173, 491.9349550499537, 245.96747752497686, 110.0], [311.1269837220809, 110.0, 245.96747752497686, 347.85054261852173, 0.0, 347.85054261852173, 245.96747752497686, 396.6106403010388], [155.56349186104046, 396.6106403010388, 245.96747752497686, 491.9349550499537, 347.85054261852173, 0.0, 245.96747752497686, 453.54161881794266], [330.0, 220.0, 347.85054261852173, 245.96747752497686, 245.96747752497686, 245.96747752497686, 0.0, 220.0], [550.0, 311.1269837220809, 560.8921464952064, 110.0, 396.6106403010388, 453.54161881794266, 220.0, 0.0]]","[[0.0, 861.1269837220809, 1117.8505426185218, 1507.9024325749306, 971.1269837220809, 1015.9674775249769, 770.0, 550.0], [861.1269837220809, 0.0, 878.9775263406027, 1269.0294162970115, 110.0, 777.0944612470578, 531.1269837220809, 311.1269837220809], [1117.8505426185218, 878.9775263406027, 0.0, 550.0, 988.9775263406027, 593.8180201434986, 347.85054261852173, 567.8505426185218], [1507.9024325749306, 1269.0294162970115, 550.0, 0.0, 1379.0294162970115, 491.9349550499537, 737.9024325749306, 957.9024325749306], [971.1269837220809, 110.0, 988.9775263406027, 1379.0294162970115, 0.0, 887.0944612470578, 641.1269837220809, 421.1269837220809], [1015.9674775249769, 777.0944612470578, 593.8180201434986, 491.9349550499537, 887.0944612470578, 0.0, 245.96747752497686, 465.96747752497686], [770.0, 531.1269837220809, 347.85054261852173, 737.9024325749306, 641.1269837220809, 245.96747752497686, 0.0, 220.0], [550.0, 311.1269837220809, 567.8505426185218, 957.9024325749306, 421.1269837220809, 465.96747752497686, 220.0, 0.0]]"
1024C905,144,110,"[900, 900]",410.0,False,False,"[(660, 440), (660, 110), (330, 440), (770, 660), (440, 660), (770, 440), (440, 330), (220, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 330.0, 330.0, 245.96747752497686, 311.1269837220809, 110.0, 245.96747752497686, 491.9349550499537], [330.0, 0.0, 466.6904755831214, 560.8921464952064, 592.3681287847954, 347.85054261852173, 311.1269837220809, 453.54161881794266], [330.0, 466.6904755831214, 0.0, 491.9349550499537, 245.96747752497686, 440.0, 155.56349186104046, 245.96747752497686], [245.96747752497686, 560.8921464952064, 491.9349550499537, 0.0, 330.0, 220.0, 466.6904755831214, 704.3436661176133], [311.1269837220809, 592.3681287847954, 245.96747752497686, 330.0, 0.0, 396.6106403010388, 330.0, 491.9349550499537], [110.0, 347.85054261852173, 440.0, 220.0, 396.6106403010388, 0.0, 347.85054261852173, 592.3681287847954], [245.96747752497686, 311.1269837220809, 155.56349186104046, 466.6904755831214, 330.0, 347.85054261852173, 0.0, 245.96747752497686], [491.9349550499537, 453.54161881794266, 245.96747752497686, 704.3436661176133, 491.9349550499537, 592.3681287847954, 245.96747752497686, 0.0]]","[[0.0, 945.4765738678964, 893.465924435971, 1305.7529751934524, 1537.844702652692, 1085.7529751934524, 737.9024325749306, 491.9349550499537], [945.4765738678964, 0.0, 855.07258820396, 1267.3596389614413, 592.3681287847954, 1047.3596389614413, 699.5090963429195, 453.54161881794266], [893.465924435971, 855.07258820396, 0.0, 491.9349550499537, 1447.4407169887554, 503.4140344795622, 155.56349186104046, 401.5309693860173], [1305.7529751934524, 1267.3596389614413, 491.9349550499537, 0.0, 1859.7277677462369, 220.0, 567.8505426185218, 813.8180201434986], [1537.844702652692, 592.3681287847954, 1447.4407169887554, 1859.7277677462369, 0.0, 1639.7277677462369, 1291.877225127715, 1045.9097476027382], [1085.7529751934524, 1047.3596389614413, 503.4140344795622, 220.0, 1639.7277677462369, 0.0, 347.85054261852173, 593.8180201434986], [737.9024325749306, 699.5090963429195, 155.56349186104046, 567.8505426185218, 1291.877225127715, 347.85054261852173, 0.0, 245.96747752497686], [491.9349550499537, 453.54161881794266, 401.5309693860173, 813.8180201434986, 1045.9097476027382, 593.8180201434986, 245.96747752497686, 0.0]]"
1024C905,145,110,"[900, 900]",410.0,False,False,"[(550, 550), (660, 550), (220, 660), (220, 770), (220, 330), (550, 660), (440, 550), (770, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 110.0, 347.85054261852173, 396.6106403010388, 396.6106403010388, 110.0, 110.0, 396.6106403010388], [110.0, 0.0, 453.54161881794266, 491.9349550499537, 491.9349550499537, 155.56349186104046, 220.0, 347.85054261852173], [347.85054261852173, 453.54161881794266, 0.0, 110.0, 330.0, 330.0, 245.96747752497686, 704.3436661176133], [396.6106403010388, 491.9349550499537, 110.0, 0.0, 440.0, 347.85054261852173, 311.1269837220809, 777.8174593052023], [396.6106403010388, 491.9349550499537, 330.0, 440.0, 0.0, 466.6904755831214, 311.1269837220809, 560.8921464952064], [110.0, 155.56349186104046, 330.0, 347.85054261852173, 466.6904755831214, 0.0, 155.56349186104046, 491.9349550499537], [110.0, 220.0, 245.96747752497686, 311.1269837220809, 311.1269837220809, 155.56349186104046, 0.0, 466.6904755831214], [396.6106403010388, 347.85054261852173, 704.3436661176133, 777.8174593052023, 560.8921464952064, 491.9349550499537, 466.6904755831214, 0.0]]","[[0.0, 744.4611829195605, 1109.268593409137, 1219.268593409137, 1236.3961379695143, 1018.8646077452006, 863.3011158841603, 396.6106403010388], [744.4611829195605, 0.0, 1060.50849572662, 1170.50849572662, 491.9349550499537, 970.1045100626836, 814.541018201643, 347.85054261852173], [1109.268593409137, 1060.50849572662, 0.0, 110.0, 1552.4434507765736, 401.5309693860173, 245.96747752497686, 712.6579531080982], [1219.268593409137, 1170.50849572662, 110.0, 0.0, 1662.4434507765736, 347.85054261852173, 355.96747752497686, 822.6579531080982], [1236.3961379695143, 491.9349550499537, 1552.4434507765736, 1662.4434507765736, 0.0, 1462.0394651126373, 1306.4759732515968, 839.7854976684755], [1018.8646077452006, 970.1045100626836, 401.5309693860173, 347.85054261852173, 1462.0394651126373, 0.0, 155.56349186104046, 622.2539674441618], [863.3011158841603, 814.541018201643, 245.96747752497686, 355.96747752497686, 1306.4759732515968, 155.56349186104046, 0.0, 466.6904755831214], [396.6106403010388, 347.85054261852173, 712.6579531080982, 822.6579531080982, 839.7854976684755, 622.2539674441618, 466.6904755831214, 0.0]]"
1024C905,146,110,"[900, 900]",410.0,False,False,"[(660, 550), (770, 440), (220, 770), (440, 110), (330, 550), (440, 220), (220, 550), (220, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 155.56349186104046, 491.9349550499537, 491.9349550499537, 330.0, 396.6106403010388, 440.0, 550.0], [155.56349186104046, 0.0, 641.404708432983, 466.6904755831214, 453.54161881794266, 396.6106403010388, 560.8921464952064, 592.3681287847954], [491.9349550499537, 641.404708432983, 0.0, 695.7010852370435, 245.96747752497686, 592.3681287847954, 220.0, 550.0], [491.9349550499537, 466.6904755831214, 695.7010852370435, 0.0, 453.54161881794266, 110.0, 491.9349550499537, 245.96747752497686], [330.0, 453.54161881794266, 245.96747752497686, 453.54161881794266, 0.0, 347.85054261852173, 110.0, 347.85054261852173], [396.6106403010388, 396.6106403010388, 592.3681287847954, 110.0, 347.85054261852173, 0.0, 396.6106403010388, 220.0], [440.0, 560.8921464952064, 220.0, 491.9349550499537, 110.0, 396.6106403010388, 0.0, 330.0], [550.0, 592.3681287847954, 550.0, 245.96747752497686, 347.85054261852173, 220.0, 330.0, 0.0]]","[[0.0, 1142.3681287847953, 1100.0, 1386.6106403010388, 1595.9097476027382, 1276.6106403010388, 880.0, 550.0], [1142.3681287847953, 0.0, 1142.3681287847953, 1428.9787690858343, 453.54161881794266, 1318.9787690858343, 922.3681287847954, 592.3681287847954], [1100.0, 1142.3681287847953, 0.0, 695.7010852370435, 1595.9097476027382, 616.6106403010388, 220.0, 550.0], [1386.6106403010388, 1428.9787690858343, 695.7010852370435, 0.0, 1882.520387903777, 110.0, 506.6106403010388, 836.6106403010388], [1595.9097476027382, 453.54161881794266, 1595.9097476027382, 1882.520387903777, 0.0, 1772.520387903777, 1375.9097476027382, 1045.9097476027382], [1276.6106403010388, 1318.9787690858343, 616.6106403010388, 110.0, 1772.520387903777, 0.0, 396.6106403010388, 726.6106403010388], [880.0, 922.3681287847954, 220.0, 506.6106403010388, 1375.9097476027382, 396.6106403010388, 0.0, 330.0], [550.0, 592.3681287847954, 550.0, 836.6106403010388, 1045.9097476027382, 726.6106403010388, 330.0, 0.0]]"
1024C905,147,110,"[900, 900]",410.0,False,False,"[(660, 550), (330, 770), (330, 330), (440, 660), (220, 660), (220, 220), (220, 440), (220, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 396.6106403010388, 245.96747752497686, 453.54161881794266, 550.0, 453.54161881794266, 491.9349550499537], [396.6106403010388, 0.0, 440.0, 155.56349186104046, 155.56349186104046, 560.8921464952064, 347.85054261852173, 110.0], [396.6106403010388, 440.0, 0.0, 347.85054261852173, 347.85054261852173, 155.56349186104046, 155.56349186104046, 453.54161881794266], [245.96747752497686, 155.56349186104046, 347.85054261852173, 0.0, 220.0, 491.9349550499537, 311.1269837220809, 245.96747752497686], [453.54161881794266, 155.56349186104046, 347.85054261852173, 220.0, 0.0, 440.0, 220.0, 110.0], [550.0, 560.8921464952064, 155.56349186104046, 491.9349550499537, 440.0, 0.0, 220.0, 550.0], [453.54161881794266, 347.85054261852173, 155.56349186104046, 311.1269837220809, 220.0, 220.0, 0.0, 330.0], [491.9349550499537, 110.0, 453.54161881794266, 245.96747752497686, 110.0, 550.0, 330.0, 0.0]]","[[0.0, 601.9349550499537, 977.4984469109942, 1325.3489895295158, 757.4984469109942, 1041.9349550499537, 821.9349550499537, 491.9349550499537], [601.9349550499537, 0.0, 595.5634918610405, 943.4140344795621, 155.56349186104046, 660.0, 440.0, 110.0], [977.4984469109942, 595.5634918610405, 0.0, 347.85054261852173, 751.1269837220809, 375.56349186104046, 155.56349186104046, 485.56349186104046], [1325.3489895295158, 943.4140344795621, 347.85054261852173, 0.0, 1098.9775263406027, 491.9349550499537, 503.4140344795622, 833.4140344795621], [757.4984469109942, 155.56349186104046, 751.1269837220809, 1098.9775263406027, 0.0, 815.5634918610405, 595.5634918610405, 265.56349186104046], [1041.9349550499537, 660.0, 375.56349186104046, 491.9349550499537, 815.5634918610405, 0.0, 220.0, 550.0], [821.9349550499537, 440.0, 155.56349186104046, 503.4140344795622, 595.5634918610405, 220.0, 0.0, 330.0], [491.9349550499537, 110.0, 485.56349186104046, 833.4140344795621, 265.56349186104046, 550.0, 330.0, 0.0]]"
